Date,Rice,Chicken_meat,Beef,Chicken_egg,Shallot,Garlic,Red_chili,Bird's_eye_chili,Cooking_oil,Sugar
2019-04-17,11750.0,33525.0,116400.0,24250.0,41200.0,43575.0,32700.0,37925.0,13150.0,13325.0
2019-04-18,11800.0,33750.0,116500.0,24350.0,41550.0,44300.0,33150.0,39800.0,13150.0,13350.0
2019-04-19,11775.0,33862.5,116487.5,24337.5,41512.5,44950.0,33712.5,40262.5,13150.0,13337.5
2019-04-20,11750.0,33975.0,116475.0,24325.0,41475.0,45600.0,34275.0,40725.0,13150.0,13325.0
2019-04-21,11725.0,34087.5,116462.5,24312.5,41437.5,46250.0,34837.5,41187.5,13150.0,13312.5
2019-04-22,11700.0,34200.0,116450.0,24300.0,41400.0,46900.0,35400.0,41650.0,13150.0,13300.0
2019-04-23,11700.0,34500.0,116500.0,24400.0,41550.0,47300.0,35850.0,41350.0,13150.0,13300.0
2019-04-24,11700.0,34900.0,116500.0,24350.0,41500.0,47350.0,35200.0,40550.0,13150.0,13300.0
2019-04-25,11700.0,35050.0,116550.0,24350.0,41600.0,47850.0,35150.0,40650.0,13150.0,13300.0
2019-04-26,11700.0,35250.0,116550.0,24400.0,41500.0,48000.0,35350.0,40350.0,13150.0,13300.0
2019-04-27,11700.0,35400.0,116583.3333333333,24566.66666666667,41383.33333333334,48333.33333333334,35316.66666666666,40266.66666666666,13150.0,13316.66666666667
2019-04-28,11700.0,35550.0,116616.6666666667,24733.33333333333,41266.66666666666,48666.66666666666,35283.33333333334,40183.33333333334,13150.0,13333.33333333333
2019-04-29,11700.0,35700.0,116650.0,24900.0,41150.0,49000.0,35250.0,40100.0,13150.0,13350.0
2019-04-30,11700.0,35750.0,116700.0,25050.0,41000.0,49700.0,35250.0,41150.0,13150.0,13450.0
2019-05-01,11700.0,35850.0,116925.0,25300.0,40675.0,51825.0,35925.0,41200.0,13150.0,13475.0
2019-05-02,11700.0,35950.0,117150.0,25550.0,40350.0,53950.0,36600.0,41250.0,13150.0,13500.0
2019-05-03,11700.0,36200.0,117350.0,25550.0,40100.0,56450.0,37800.0,40900.0,13150.0,13500.0
2019-05-04,11700.0,36350.0,117416.6666666667,25633.33333333333,39866.66666666666,59000.0,38733.33333333334,42000.0,13150.0,13533.33333333333
2019-05-05,11700.0,36500.0,117483.3333333333,25716.66666666667,39633.33333333334,61550.0,39666.66666666666,43100.0,13150.0,13566.66666666667
2019-05-06,11700.0,36650.0,117550.0,25800.0,39400.0,64100.0,40600.0,44200.0,13150.0,13600.0
2019-05-07,11700.0,36550.0,117300.0,25950.0,39050.0,63700.0,41950.0,45550.0,13150.0,13650.0
2019-05-08,11700.0,36250.0,117350.0,26000.0,38800.0,61350.0,42300.0,45800.0,13150.0,13650.0
2019-05-09,11700.0,36150.0,117250.0,25950.0,38650.0,59450.0,42700.0,45550.0,13150.0,13700.0
2019-05-10,11700.0,35950.0,117450.0,25750.0,38600.0,58650.0,42050.0,44600.0,13100.0,13700.0
2019-05-11,11700.0,35766.66666666666,117416.6666666667,25833.33333333333,38233.33333333334,57516.66666666666,41350.0,43683.33333333334,13116.66666666667,13716.66666666667
2019-05-12,11700.0,35583.33333333334,117383.3333333333,25916.66666666667,37866.66666666666,56383.33333333334,40650.0,42766.66666666666,13133.33333333333,13733.33333333333
2019-05-13,11700.0,35400.0,117350.0,26000.0,37500.0,55250.0,39950.0,41850.0,13150.0,13750.0
2019-05-14,11700.0,35200.0,117350.0,26050.0,37350.0,53450.0,39200.0,41100.0,13150.0,13750.0
2019-05-15,11700.0,34850.0,117600.0,26050.0,37300.0,51750.0,38350.0,41100.0,13150.0,13800.0
2019-05-16,11700.0,34650.0,117250.0,26000.0,36500.0,50100.0,37250.0,39850.0,13150.0,13800.0
2019-05-17,11700.0,34600.0,117350.0,25950.0,36300.0,49050.0,37000.0,39000.0,13250.0,13800.0
2019-05-18,11700.0,34466.66666666666,117333.3333333333,25966.66666666667,36016.66666666666,47766.66666666666,36933.33333333334,39450.0,13216.66666666667,13800.0
2019-05-19,11700.0,34333.33333333334,117316.6666666667,25983.33333333333,35733.33333333334,46483.33333333334,36866.66666666666,39900.0,13183.33333333333,13800.0
2019-05-20,11700.0,34200.0,117300.0,26000.0,35450.0,45200.0,36800.0,40350.0,13150.0,13800.0
2019-05-21,11700.0,34100.0,117250.0,25900.0,35500.0,44550.0,36350.0,40000.0,13150.0,13850.0
2019-05-22,11700.0,34100.0,117300.0,25900.0,35350.0,43550.0,36000.0,39250.0,13150.0,13850.0
2019-05-23,11700.0,34150.0,117400.0,25900.0,35200.0,42500.0,36250.0,38850.0,13150.0,13850.0
2019-05-24,11700.0,34250.0,117350.0,25850.0,35250.0,41950.0,36500.0,38850.0,13150.0,13850.0
2019-05-25,11700.0,34383.33333333334,117433.3333333333,25816.66666666667,35316.66666666666,41750.0,37133.33333333334,38933.33333333334,13150.0,13850.0
2019-05-26,11700.0,34516.66666666666,117516.6666666667,25783.33333333333,35383.33333333334,41550.0,37766.66666666666,39016.66666666666,13150.0,13850.0
2019-05-27,11700.0,34650.0,117600.0,25750.0,35450.0,41350.0,38400.0,39100.0,13150.0,13850.0
2019-05-28,11650.0,34700.0,118100.0,25400.0,35600.0,41050.0,39150.0,38700.0,13050.0,13850.0
2019-05-29,11700.0,35200.0,118300.0,25650.0,35950.0,41550.0,40500.0,39550.0,13200.0,13900.0
2019-05-30,11700.0,35500.0,118825.0,25675.0,36300.0,41500.0,42275.0,39350.0,13175.0,13900.0
2019-05-31,11700.0,35800.0,119350.0,25700.0,36650.0,41450.0,44050.0,39150.0,13150.0,13900.0
2019-06-01,11700.0,36316.66666666666,121183.3333333333,25683.33333333333,37166.66666666666,41600.0,48783.33333333334,40616.66666666666,13150.0,13900.0
2019-06-02,11700.0,36833.33333333334,123016.6666666667,25666.66666666667,37683.33333333334,41750.0,53516.66666666666,42083.33333333334,13150.0,13900.0
2019-06-03,11700.0,37350.0,124850.0,25650.0,38200.0,41900.0,58250.0,43550.0,13150.0,13900.0
2019-06-04,11700.0,38500.0,126350.0,25700.0,38900.0,42400.0,63600.0,46000.0,13150.0,13900.0
2019-06-05,11700.0,38275.0,125308.3333333333,25658.33333333333,38841.66666666666,42266.66666666666,61708.33333333334,45658.33333333334,13141.66666666667,13900.0
2019-06-06,11700.0,38050.0,124266.6666666667,25616.66666666667,38783.33333333334,42133.33333333334,59816.66666666666,45316.66666666666,13133.33333333333,13900.0
2019-06-07,11700.0,37825.0,123225.0,25575.0,38725.0,42000.0,57925.0,44975.0,13125.0,13900.0
2019-06-08,11700.0,37600.0,122183.3333333333,25533.33333333333,38666.66666666666,41866.66666666666,56033.33333333334,44633.33333333334,13116.66666666667,13900.0
2019-06-09,11700.0,37375.0,121141.6666666667,25491.66666666667,38608.33333333334,41733.33333333334,54141.66666666666,44291.66666666666,13108.33333333333,13900.0
2019-06-10,11700.0,37150.0,120100.0,25450.0,38550.0,41600.0,52250.0,43950.0,13100.0,13900.0
2019-06-11,11700.0,36650.0,119350.0,25350.0,38700.0,41500.0,50800.0,42700.0,13150.0,13900.0
2019-06-12,11650.0,36250.0,119250.0,25000.0,38700.0,41700.0,48550.0,41000.0,13050.0,13850.0
2019-06-13,11700.0,35950.0,118750.0,25250.0,39050.0,41850.0,49750.0,40200.0,13150.0,13900.0
2019-06-14,11700.0,35650.0,118550.0,25150.0,39100.0,41950.0,50500.0,40200.0,13150.0,13900.0
2019-06-15,11700.0,35283.33333333334,118516.6666666667,25100.0,39233.33333333334,41816.66666666666,50383.33333333334,39983.33333333334,13150.0,13883.33333333333
2019-06-16,11700.0,34916.66666666666,118483.3333333333,25050.0,39366.66666666666,41683.33333333334,50266.66666666666,39766.66666666666,13150.0,13866.66666666667
2019-06-17,11700.0,34550.0,118450.0,25000.0,39500.0,41550.0,50150.0,39550.0,13150.0,13850.0
2019-06-18,11700.0,34300.0,118400.0,25000.0,39500.0,41450.0,49650.0,39100.0,13150.0,13850.0
2019-06-19,11700.0,34200.0,118400.0,24900.0,39400.0,41350.0,49650.0,39550.0,13150.0,13850.0
2019-06-20,11700.0,34150.0,118400.0,24800.0,39450.0,41200.0,49950.0,40100.0,13150.0,13850.0
2019-06-21,11700.0,33950.0,118400.0,24750.0,39200.0,41150.0,51300.0,41150.0,13150.0,13850.0
2019-06-22,11700.0,33733.33333333334,118383.3333333333,24783.33333333333,39200.0,40966.66666666666,51783.33333333334,41650.0,13150.0,13850.0
2019-06-23,11700.0,33516.66666666666,118366.6666666667,24816.66666666667,39200.0,40783.33333333334,52266.66666666666,42150.0,13150.0,13850.0
2019-06-24,11700.0,33300.0,118350.0,24850.0,39200.0,40600.0,52750.0,42650.0,13150.0,13850.0
2019-06-25,11700.0,33050.0,118200.0,24950.0,39150.0,40650.0,53100.0,42600.0,13150.0,13850.0
2019-06-26,11700.0,32850.0,118300.0,24900.0,38850.0,40500.0,53800.0,42550.0,13150.0,13850.0
2019-06-27,11700.0,32750.0,118200.0,24950.0,38850.0,40350.0,53850.0,42800.0,13150.0,13850.0
2019-06-28,11700.0,32650.0,118150.0,24850.0,38550.0,40150.0,54400.0,43800.0,13150.0,13850.0
2019-06-29,11700.0,32616.66666666667,118133.3333333333,24883.33333333333,38166.66666666666,39883.33333333334,54616.66666666666,44566.66666666666,13150.0,13850.0
2019-06-30,11700.0,32583.33333333333,118116.6666666667,24916.66666666667,37783.33333333334,39616.66666666666,54833.33333333334,45333.33333333334,13150.0,13850.0
2019-07-01,11700.0,32550.0,118100.0,24950.0,37400.0,39350.0,55050.0,46100.0,13150.0,13850.0
2019-07-02,11700.0,32550.0,117900.0,24900.0,37100.0,39200.0,55350.0,47400.0,13100.0,13850.0
2019-07-03,11700.0,32850.0,117900.0,24900.0,37100.0,39050.0,56150.0,49500.0,13100.0,13850.0
2019-07-04,11750.0,33450.0,118200.0,25000.0,36900.0,38850.0,57850.0,52400.0,13150.0,13850.0
2019-07-05,11700.0,33500.0,117750.0,24900.0,36600.0,38800.0,57300.0,52650.0,13100.0,13850.0
2019-07-06,11700.0,33783.33333333334,117650.0,24900.0,36366.66666666666,38650.0,57650.0,53266.66666666666,13100.0,13850.0
2019-07-07,11700.0,34066.66666666666,117550.0,24900.0,36133.33333333334,38500.0,58000.0,53883.33333333334,13100.0,13850.0
2019-07-08,11700.0,34350.0,117450.0,24900.0,35900.0,38350.0,58350.0,54500.0,13100.0,13850.0
2019-07-09,11700.0,34800.0,117750.0,24900.0,35950.0,38100.0,58450.0,55050.0,13100.0,13850.0
2019-07-10,11700.0,35300.0,117750.0,24950.0,35650.0,37900.0,58150.0,55800.0,13100.0,13850.0
2019-07-11,11700.0,35500.0,117750.0,24800.0,35000.0,37550.0,58000.0,56750.0,13100.0,13850.0
2019-07-12,11700.0,35800.0,117700.0,24800.0,34850.0,37400.0,58450.0,56900.0,13100.0,13850.0
2019-07-13,11700.0,36050.0,117650.0,24783.33333333333,34783.33333333334,37416.66666666666,58966.66666666666,58133.33333333334,13100.0,13850.0
2019-07-14,11700.0,36300.0,117600.0,24766.66666666667,34716.66666666666,37433.33333333334,59483.33333333334,59366.66666666666,13100.0,13850.0
2019-07-15,11700.0,36550.0,117550.0,24750.0,34650.0,37450.0,60000.0,60600.0,13100.0,13850.0
2019-07-16,11700.0,36350.0,117650.0,24700.0,34350.0,37350.0,60150.0,61000.0,13100.0,13850.0
2019-07-17,11700.0,36500.0,117750.0,24700.0,34250.0,37150.0,59650.0,61250.0,13100.0,13850.0
2019-07-18,11700.0,36500.0,117700.0,24750.0,33950.0,36900.0,59350.0,62000.0,13100.0,13850.0
2019-07-19,11750.0,36700.0,117950.0,24800.0,33850.0,36950.0,59850.0,63100.0,13100.0,13850.0
2019-07-20,11733.33333333333,36416.66666666666,117900.0,24783.33333333333,33700.0,36850.0,59616.66666666666,63216.66666666666,13100.0,13850.0
2019-07-21,11716.66666666667,36133.33333333334,117850.0,24766.66666666667,33550.0,36750.0,59383.33333333334,63333.33333333334,13100.0,13850.0
2019-07-22,11700.0,35850.0,117800.0,24750.0,33400.0,36650.0,59150.0,63450.0,13100.0,13850.0
2019-07-23,11750.0,35400.0,118050.0,24850.0,33400.0,36750.0,58900.0,64150.0,13100.0,13850.0
2019-07-24,11700.0,35100.0,117950.0,24900.0,33000.0,36300.0,58750.0,64850.0,13100.0,13850.0
2019-07-25,11750.0,34900.0,117750.0,25050.0,32650.0,36250.0,58500.0,65000.0,13100.0,13800.0
2019-07-26,11700.0,35200.0,117950.0,25000.0,32800.0,36200.0,58150.0,64800.0,13100.0,13800.0
2019-07-27,11700.0,34950.0,117883.3333333333,24966.66666666667,32500.0,36066.66666666666,57983.33333333334,66000.0,13100.0,13800.0
2019-07-28,11700.0,34700.0,117816.6666666667,24933.33333333333,32200.0,35933.33333333334,57816.66666666666,67200.0,13100.0,13800.0
2019-07-29,11700.0,34450.0,117750.0,24900.0,31900.0,35800.0,57650.0,68400.0,13100.0,13800.0
2019-07-30,11700.0,34100.0,117650.0,24950.0,31600.0,35650.0,57350.0,69000.0,13100.0,13800.0
2019-07-31,11700.0,33950.0,117800.0,24950.0,31700.0,35500.0,57600.0,68950.0,13100.0,13800.0
2019-08-01,11700.0,33850.0,117750.0,24950.0,31450.0,35250.0,57300.0,69000.0,13100.0,13800.0
2019-08-02,11700.0,33600.0,117750.0,24950.0,31350.0,35250.0,57600.0,68750.0,13100.0,13800.0
2019-08-03,11700.0,33566.66666666666,117750.0,24933.33333333333,31166.66666666667,35100.0,58500.0,68900.0,13100.0,13800.0
2019-08-04,11700.0,33533.33333333334,117750.0,24916.66666666667,30983.33333333333,34950.0,59400.0,69050.0,13100.0,13800.0
2019-08-05,11700.0,33500.0,117750.0,24900.0,30800.0,34800.0,60300.0,69200.0,13100.0,13800.0
2019-08-06,11700.0,33500.0,117800.0,24900.0,30550.0,34600.0,61600.0,70100.0,13100.0,13800.0
2019-08-07,11700.0,33600.0,117850.0,24900.0,30650.0,34800.0,63950.0,70700.0,13100.0,13800.0
2019-08-08,11700.0,33700.0,118000.0,24900.0,30350.0,34550.0,66850.0,71000.0,13150.0,13800.0
2019-08-09,11700.0,33800.0,119050.0,24900.0,30300.0,34550.0,70650.0,72300.0,13150.0,13750.0
2019-08-10,11700.0,33916.66666666666,119066.6666666667,24883.33333333333,30183.33333333333,34566.66666666666,71183.33333333333,72566.66666666667,13133.33333333333,13750.0
2019-08-11,11700.0,34033.33333333334,119083.3333333333,24866.66666666667,30066.66666666667,34583.33333333334,71716.66666666667,72833.33333333333,13116.66666666667,13750.0
2019-08-12,11700.0,34150.0,119100.0,24850.0,29950.0,34600.0,72250.0,73100.0,13100.0,13750.0
2019-08-13,11700.0,33850.0,118600.0,24700.0,29700.0,34550.0,71550.0,72750.0,13100.0,13750.0
2019-08-14,11750.0,33700.0,118800.0,24800.0,29500.0,34400.0,70750.0,73400.0,13150.0,13750.0
2019-08-15,11700.0,33200.0,118350.0,24700.0,29350.0,34150.0,69600.0,72350.0,13100.0,13750.0
2019-08-16,11750.0,33050.0,118650.0,24850.0,29300.0,34100.0,68050.0,71300.0,13150.0,13750.0
2019-08-17,11733.33333333333,32733.33333333333,118500.0,24766.66666666667,29000.0,34016.66666666666,66516.66666666667,69766.66666666667,13150.0,13766.66666666667
2019-08-18,11716.66666666667,32416.66666666667,118350.0,24683.33333333333,28700.0,33933.33333333334,64983.33333333334,68233.33333333333,13150.0,13783.33333333333
2019-08-19,11700.0,32100.0,118200.0,24600.0,28400.0,33850.0,63450.0,66700.0,13150.0,13800.0
2019-08-20,11700.0,31900.0,118250.0,25000.0,28400.0,34000.0,62300.0,65650.0,13150.0,13800.0
2019-08-21,11700.0,31750.0,118200.0,25000.0,27850.0,33850.0,61200.0,64250.0,13150.0,13800.0
2019-08-22,11700.0,31650.0,118400.0,24900.0,27550.0,33650.0,60300.0,63700.0,13150.0,13750.0
2019-08-23,11700.0,31550.0,118250.0,24900.0,27300.0,33600.0,58750.0,62750.0,13150.0,13750.0
2019-08-24,11700.0,31400.0,118233.3333333333,24916.66666666667,27016.66666666667,33483.33333333334,57750.0,62116.66666666666,13150.0,13750.0
2019-08-25,11700.0,31250.0,118216.6666666667,24933.33333333333,26733.33333333333,33366.66666666666,56750.0,61483.33333333334,13150.0,13750.0
2019-08-26,11700.0,31100.0,118200.0,24950.0,26450.0,33250.0,55750.0,60850.0,13150.0,13750.0
2019-08-27,11700.0,30800.0,118100.0,24850.0,26150.0,33250.0,55250.0,60150.0,13100.0,13750.0
2019-08-28,11700.0,30950.0,118200.0,24850.0,25950.0,33150.0,54700.0,59400.0,13150.0,13750.0
2019-08-29,11700.0,30800.0,118200.0,24850.0,25750.0,33100.0,54400.0,58600.0,13150.0,13750.0
2019-08-30,11700.0,30750.0,118100.0,24950.0,25700.0,33150.0,53400.0,57150.0,13150.0,13750.0
2019-08-31,11700.0,30650.0,118000.0,24883.33333333333,25400.0,33050.0,53300.0,57483.33333333334,13150.0,13750.0
2019-09-01,11700.0,30550.0,117900.0,24816.66666666667,25100.0,32950.0,53200.0,57816.66666666666,13150.0,13750.0
2019-09-02,11700.0,30450.0,117800.0,24750.0,24800.0,32850.0,53100.0,58150.0,13150.0,13750.0
2019-09-03,11700.0,30300.0,118250.0,24750.0,24750.0,32900.0,52150.0,59000.0,13150.0,13750.0
2019-09-04,11700.0,30100.0,118250.0,24700.0,24550.0,32750.0,51900.0,59550.0,13150.0,13700.0
2019-09-05,11700.0,30100.0,118250.0,24650.0,24300.0,32600.0,51350.0,59700.0,13150.0,13700.0
2019-09-06,11700.0,30050.0,118250.0,24600.0,24250.0,32500.0,50650.0,60100.0,13150.0,13700.0
2019-09-07,11700.0,30166.66666666667,118200.0,24550.0,24183.33333333333,32533.33333333333,50183.33333333334,60383.33333333334,13150.0,13700.0
2019-09-08,11700.0,30283.33333333333,118150.0,24500.0,24116.66666666667,32566.66666666667,49716.66666666666,60666.66666666666,13150.0,13700.0
2019-09-09,11700.0,30400.0,118100.0,24450.0,24050.0,32600.0,49250.0,60950.0,13150.0,13700.0
2019-09-10,11700.0,30500.0,118100.0,24400.0,24000.0,32600.0,49000.0,61400.0,13150.0,13700.0
2019-09-11,11700.0,30850.0,118000.0,24400.0,24050.0,32450.0,48350.0,60250.0,13150.0,13700.0
2019-09-12,11700.0,31050.0,118000.0,24350.0,23900.0,32400.0,47550.0,60350.0,13150.0,13700.0
2019-09-13,11700.0,31450.0,118100.0,24300.0,23750.0,32350.0,47000.0,60150.0,13150.0,13700.0
2019-09-14,11700.0,31566.66666666667,118100.0,24250.0,23683.33333333333,32283.33333333333,46566.66666666666,59750.0,13133.33333333333,13700.0
2019-09-15,11700.0,31683.33333333333,118100.0,24200.0,23616.66666666667,32216.66666666667,46133.33333333334,59350.0,13116.66666666667,13700.0
2019-09-16,11700.0,31800.0,118100.0,24150.0,23550.0,32150.0,45700.0,58950.0,13100.0,13700.0
2019-09-17,11700.0,31900.0,118100.0,24100.0,23550.0,32150.0,45300.0,58850.0,13100.0,13700.0
2019-09-18,11700.0,32150.0,118100.0,24050.0,23450.0,32050.0,44450.0,57850.0,13100.0,13700.0
2019-09-19,11700.0,32050.0,118100.0,24000.0,23300.0,32000.0,43450.0,57750.0,13100.0,13700.0
2019-09-20,11700.0,31850.0,118100.0,23950.0,23300.0,31900.0,43150.0,57200.0,13100.0,13700.0
2019-09-21,11700.0,31833.33333333333,118050.0,23950.0,23233.33333333333,31883.33333333333,43150.0,56800.0,13100.0,13700.0
2019-09-22,11700.0,31816.66666666667,118000.0,23950.0,23166.66666666667,31866.66666666667,43150.0,56400.0,13100.0,13700.0
2019-09-23,11700.0,31800.0,117950.0,23950.0,23100.0,31850.0,43150.0,56000.0,13100.0,13700.0
2019-09-24,11700.0,31750.0,118200.0,23850.0,23150.0,31750.0,43200.0,55450.0,13150.0,13700.0
2019-09-25,11700.0,31600.0,118100.0,23750.0,23150.0,31800.0,42950.0,55100.0,13150.0,13700.0
2019-09-26,11700.0,31650.0,118200.0,23700.0,23050.0,31600.0,42850.0,54750.0,13150.0,13700.0
2019-09-27,11750.0,31500.0,118200.0,23700.0,22950.0,31600.0,42650.0,54600.0,13150.0,13700.0
2019-09-28,11733.33333333333,31516.66666666667,118133.3333333333,23700.0,22900.0,31616.66666666667,42716.66666666666,54550.0,13133.33333333333,13700.0
2019-09-29,11716.66666666667,31533.33333333333,118066.6666666667,23700.0,22850.0,31633.33333333333,42783.33333333334,54500.0,13116.66666666667,13700.0
2019-09-30,11700.0,31550.0,118000.0,23700.0,22800.0,31650.0,42850.0,54450.0,13100.0,13700.0
2019-10-01,11700.0,31750.0,118000.0,23650.0,22800.0,31450.0,42750.0,54200.0,13100.0,13700.0
2019-10-02,11750.0,32050.0,117900.0,23600.0,22800.0,31450.0,42700.0,54750.0,13100.0,13700.0
2019-10-03,11750.0,32150.0,118050.0,23500.0,22650.0,31200.0,43000.0,55400.0,13100.0,13750.0
2019-10-04,11750.0,32300.0,118050.0,23450.0,22450.0,31250.0,42950.0,55600.0,13100.0,13750.0
2019-10-05,11750.0,32383.33333333333,118033.3333333333,23466.66666666667,22516.66666666667,31333.33333333333,43216.66666666666,55816.66666666666,13083.33333333333,13733.33333333333
2019-10-06,11750.0,32466.66666666667,118016.6666666667,23483.33333333333,22583.33333333333,31416.66666666667,43483.33333333334,56033.33333333334,13066.66666666667,13716.66666666667
2019-10-07,11750.0,32550.0,118000.0,23500.0,22650.0,31500.0,43750.0,56250.0,13050.0,13700.0
2019-10-08,11750.0,32650.0,118150.0,23450.0,22900.0,31350.0,44350.0,56400.0,13050.0,13700.0
2019-10-09,11750.0,32800.0,118150.0,23500.0,23350.0,31400.0,44250.0,55900.0,13050.0,13750.0
2019-10-10,11750.0,32900.0,118150.0,23450.0,23600.0,31350.0,44450.0,56450.0,13050.0,13700.0
2019-10-11,11750.0,33050.0,118100.0,23450.0,23950.0,31300.0,44900.0,57300.0,13050.0,13750.0
2019-10-12,11750.0,33216.66666666666,118100.0,23416.66666666667,24350.0,31266.66666666667,45283.33333333334,56950.0,13050.0,13750.0
2019-10-13,11750.0,33383.33333333334,118100.0,23383.33333333333,24750.0,31233.33333333333,45666.66666666666,56600.0,13050.0,13750.0
2019-10-14,11750.0,33550.0,118100.0,23350.0,25150.0,31200.0,46050.0,56250.0,13050.0,13750.0
2019-10-15,11750.0,33550.0,118200.0,23350.0,25500.0,31150.0,46200.0,56500.0,13150.0,13750.0
2019-10-16,11750.0,33750.0,118400.0,23250.0,25950.0,31350.0,45800.0,54350.0,13100.0,13800.0
2019-10-17,11750.0,33750.0,118250.0,23300.0,26050.0,31200.0,45750.0,55950.0,13100.0,13750.0
2019-10-18,11750.0,33850.0,118250.0,23350.0,26400.0,31300.0,45550.0,55950.0,13100.0,13750.0
2019-10-19,11750.0,33933.33333333334,118183.3333333333,23350.0,26433.33333333333,31266.66666666667,45433.33333333334,56133.33333333334,13083.33333333333,13750.0
2019-10-20,11750.0,34016.66666666666,118116.6666666667,23350.0,26466.66666666667,31233.33333333333,45316.66666666666,56316.66666666666,13066.66666666667,13750.0
2019-10-21,11750.0,34100.0,118050.0,23350.0,26500.0,31200.0,45200.0,56500.0,13050.0,13750.0
2019-10-22,11750.0,34100.0,118050.0,23400.0,26600.0,31250.0,45050.0,56400.0,13050.0,13750.0
2019-10-23,11750.0,34050.0,118050.0,23400.0,26550.0,31300.0,44850.0,55400.0,13050.0,13800.0
2019-10-24,11750.0,34100.0,118000.0,23400.0,26550.0,31350.0,44500.0,54450.0,13050.0,13800.0
2019-10-25,11750.0,34050.0,118050.0,23300.0,26600.0,31350.0,44350.0,54350.0,13050.0,13800.0
2019-10-26,11750.0,34066.66666666666,118050.0,23283.33333333333,26566.66666666667,31283.33333333333,43650.0,54250.0,13050.0,13800.0
2019-10-27,11750.0,34083.33333333334,118050.0,23266.66666666667,26533.33333333333,31216.66666666667,42950.0,54150.0,13050.0,13800.0
2019-10-28,11750.0,34100.0,118050.0,23250.0,26500.0,31150.0,42250.0,54050.0,13050.0,13800.0
2019-10-29,11750.0,34000.0,118050.0,23200.0,26350.0,31150.0,42100.0,54150.0,13050.0,13800.0
2019-10-30,11750.0,33950.0,118050.0,23200.0,26500.0,31200.0,41850.0,54000.0,13050.0,13800.0
2019-10-31,11750.0,33950.0,118250.0,23150.0,26550.0,31200.0,40950.0,51600.0,13050.0,13850.0
2019-11-01,11750.0,33900.0,118150.0,23250.0,26750.0,31150.0,41050.0,53600.0,13050.0,13800.0
2019-11-02,11750.0,33900.0,118100.0,23233.33333333333,26883.33333333333,31200.0,41033.33333333334,53766.66666666666,13066.66666666667,13800.0
2019-11-03,11750.0,33900.0,118050.0,23216.66666666667,27016.66666666667,31250.0,41016.66666666666,53933.33333333334,13083.33333333333,13800.0
2019-11-04,11750.0,33900.0,118000.0,23200.0,27150.0,31300.0,41000.0,54100.0,13100.0,13800.0
2019-11-05,11750.0,33950.0,117950.0,23200.0,27550.0,31300.0,41300.0,53800.0,13100.0,13800.0
2019-11-06,11750.0,33950.0,118000.0,23200.0,27850.0,31250.0,41000.0,53850.0,13100.0,13800.0
2019-11-07,11750.0,33950.0,117900.0,23150.0,28000.0,31350.0,41200.0,53700.0,13350.0,13800.0
2019-11-08,11750.0,33850.0,118050.0,23200.0,28150.0,31350.0,41600.0,53550.0,13100.0,13800.0
2019-11-09,11750.0,33900.0,118033.3333333333,23266.66666666667,28383.33333333333,31366.66666666667,41850.0,53600.0,13200.0,13800.0
2019-11-10,11750.0,33950.0,118016.6666666667,23333.33333333333,28616.66666666667,31383.33333333333,42100.0,53650.0,13300.0,13800.0
2019-11-11,11750.0,34000.0,118000.0,23400.0,28850.0,31400.0,42350.0,53700.0,13400.0,13800.0
2019-11-12,11750.0,34000.0,117950.0,23500.0,29050.0,31400.0,41900.0,53100.0,13100.0,13800.0
2019-11-13,11750.0,34200.0,117950.0,23600.0,29050.0,31400.0,42200.0,53150.0,13150.0,13800.0
2019-11-14,11750.0,34300.0,117950.0,23700.0,29200.0,31450.0,41900.0,53100.0,13150.0,13800.0
2019-11-15,11800.0,34650.0,118250.0,23850.0,29600.0,31500.0,41600.0,52800.0,13150.0,13800.0
2019-11-16,11783.33333333333,34683.33333333334,118166.6666666667,23916.66666666667,29750.0,31500.0,41000.0,52133.33333333334,13150.0,13800.0
2019-11-17,11766.66666666667,34716.66666666666,118083.3333333333,23983.33333333333,29900.0,31500.0,40400.0,51466.66666666666,13150.0,13800.0
2019-11-18,11750.0,34750.0,118000.0,24050.0,30050.0,31500.0,39800.0,50800.0,13150.0,13800.0
2019-11-19,11750.0,34750.0,118000.0,24100.0,30100.0,31500.0,39700.0,49900.0,13150.0,13800.0
2019-11-20,11750.0,34800.0,118000.0,24200.0,30450.0,31600.0,39300.0,49450.0,13200.0,13800.0
2019-11-21,11750.0,34700.0,118000.0,24250.0,30600.0,31600.0,38800.0,48600.0,13200.0,13800.0
2019-11-22,11750.0,34800.0,118000.0,24300.0,30700.0,31600.0,38500.0,47700.0,13200.0,13800.0
2019-11-23,11750.0,34816.66666666666,118000.0,24383.33333333333,30733.33333333333,31583.33333333333,37850.0,47000.0,13233.33333333333,13800.0
2019-11-24,11750.0,34833.33333333334,118000.0,24466.66666666667,30766.66666666667,31566.66666666667,37200.0,46300.0,13266.66666666667,13800.0
2019-11-25,11750.0,34850.0,118000.0,24550.0,30800.0,31550.0,36550.0,45600.0,13300.0,13800.0
2019-11-26,11750.0,34900.0,118000.0,24700.0,30850.0,31550.0,36200.0,45150.0,13200.0,13800.0
2019-11-27,11750.0,34950.0,118000.0,24800.0,30900.0,31600.0,35350.0,44350.0,13200.0,13800.0
